run_id,seed,t,I,P,R,kappa,EH,bound
C-2.0,1617,20,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,30,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,40,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,50,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,60,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,70,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,80,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,90,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,100,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,110,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,120,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,130,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,140,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,150,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,160,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,170,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,180,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,190,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,200,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,210,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,220,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,230,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,240,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1617,250,2041.0,0.00048828125,0.99658203125,0.0,True,1477.3197218702985
C-2.0,1819,0,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,10,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,20,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,30,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,40,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,50,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,60,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,70,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,80,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,90,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,100,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,110,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,120,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,130,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,140,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,150,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,160,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,170,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,180,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,190,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,200,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,210,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,220,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,230,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,240,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,1819,250,2023.0,0.00048828125,0.98779296875,0.0,True,1477.3197218702985
C-2.0,2021,0,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,10,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,20,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,30,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,40,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,50,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,60,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,70,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,80,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,90,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,100,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,110,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,120,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,130,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,140,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,150,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,160,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,170,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,180,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,190,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,200,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,210,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,220,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,230,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,240,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
C-2.0,2021,250,2066.0,0.00048828125,1.0087890625,0.0,True,1477.3197218702985
D-2.5,42,0,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,10,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,20,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,30,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,40,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,50,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,60,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,70,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,80,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,90,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,100,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,110,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,120,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,130,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,140,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,150,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,160,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,170,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,180,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,190,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,200,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,210,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,220,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,230,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,240,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,42,250,2052.0,0.00048828125,1.001953125,0.0,True,1477.3197218702985
D-2.5,123,0,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,10,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,20,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,30,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,40,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,50,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,60,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,70,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,80,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,90,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,100,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,110,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,120,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,130,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,140,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,150,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,160,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,170,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,180,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,190,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,200,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,210,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,220,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,230,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,240,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,123,250,2083.0,0.00048828125,1.01708984375,0.0,True,1477.3197218702985
D-2.5,456,0,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,10,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,20,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,30,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,40,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,50,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,60,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,70,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,80,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,90,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,100,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,110,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,120,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,130,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,140,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,150,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,160,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,170,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,180,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,190,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,200,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,210,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,220,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,230,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,240,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,456,250,2095.0,0.00048828125,1.02294921875,0.0,True,1477.3197218702985
D-2.5,789,0,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,10,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,20,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,30,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,40,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,50,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,60,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,70,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,80,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,90,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,100,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,110,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,120,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,130,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,140,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,150,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,160,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,170,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,180,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,190,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,200,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,210,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,220,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,230,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,240,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,789,250,2051.0,0.00048828125,1.00146484375,0.0,True,1477.3197218702985
D-2.5,1011,0,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,10,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,20,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,30,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,40,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,50,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,60,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,70,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,80,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,90,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,100,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,110,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,120,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,130,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,140,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,150,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,160,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,170,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,180,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,190,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,200,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,210,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,220,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,230,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,240,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1011,250,2054.0,0.00048828125,1.0029296875,0.0,True,1477.3197218702985
D-2.5,1213,0,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,10,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,20,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,30,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,40,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,50,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,60,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,70,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,80,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,90,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,100,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,110,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,120,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,130,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,140,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,150,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,160,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,170,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,180,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,190,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,200,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,210,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,220,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,230,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,240,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1213,250,2050.0,0.00048828125,1.0009765625,0.0,True,1477.3197218702985
D-2.5,1415,0,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,10,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,20,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,30,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,40,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,50,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,60,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,70,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,80,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,90,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,100,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,110,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,120,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,130,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,140,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,150,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,160,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,170,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,180,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,190,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,200,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,210,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,220,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,230,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,240,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1415,250,2025.0,0.00048828125,0.98876953125,0.0,True,1477.3197218702985
D-2.5,1617,0,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,10,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,20,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,30,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,40,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,50,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,60,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,70,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,80,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,90,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,100,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,110,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,120,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,130,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,140,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,150,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,160,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,170,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,180,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,190,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,200,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,210,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,220,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,230,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,240,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1617,250,2042.0,0.00048828125,0.9970703125,0.0,True,1477.3197218702985
D-2.5,1819,0,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,10,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,20,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,30,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,40,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,50,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,60,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,70,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,80,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,90,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,100,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,110,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,120,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,130,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,140,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,150,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,160,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,170,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,180,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,190,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,200,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,210,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,220,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,230,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,240,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,1819,250,2024.0,0.00048828125,0.98828125,0.0,True,1477.3197218702985
D-2.5,2021,0,2067.0,0.00048828125,1.00927734375,0.0,True,1477.3197218702985
D-2.5,2021,10,2067.0,0.00048828125,1.00927734375,0.0,True,1477.3197218702985
D-2.5,2021,20,2067.0,0.00048828125,1.00927734375,0.0,True,1477.3197218702985
D-2.5,2021,30,2067.0,0.00048828125,1.00927734375,0.0,True,1477.3197218702985
